x1,x2,x3,x4,x5,x6,y1,y2,y3,y4,y5,y6
1,5,2,6,5,22,0,6,3,11,4,11
0,10,1,6,2,8,3,16,4,14,5,30
0,7,1,10,2,11,3,17,4,21,5,38
1,3,3,12,4,14,0,9,2,11,5,26
2,2,3,13,4,9,0,6,1,7,5,22
1,1,2,7,3,21,0,20,4,8,5,29
0,3,2,8,3,13,1,10,4,18,5,31
0,14,1,1,4,9,2,8,3,15,5,24
0,13,1,2,4,15,2,13,3,15,5,30
0,3,2,14,3,15,1,12,4,26,5,41
0,1,2,17,3,4,1,3,4,20,5,24
1,8,3,10,4,13,0,2,2,5,5,23
0,8,4,7,5,21,1,6,2,1,3,14
0,10,1,7,2,9,3,17,4,16,5,33
0,8,2,4,4,9,1,5,3,13,5,22
0,6,2,2,4,17,1,15,3,21,5,38
0,10,2,1,4,10,1,9,3,19,5,29
0,21,1,5,4,6,2,1,3,26,5,32
0,10,1,6,4,14,2,8,3,16,5,30
0,6,2,19,3,7,1,1,4,20,5,27
0,14,1,11,2,1,3,25,4,12,5,37
0,5,2,5,4,11,1,6,3,11,5,22
0,8,2,1,4,20,1,19,3,27,5,47
0,1,1,12,2,15,3,13,4,27,5,40
0,7,1,8,4,15,2,7,3,15,5,30
0,9,1,1,2,16,3,10,4,17,5,27
0,1,1,2,5,18,2,13,3,3,4,15
1,3,2,5,5,23,0,12,3,15,4,8
0,8,1,7,4,9,2,2,3,15,5,24
0,11,2,4,4,14,1,10,3,21,5,35
1,10,2,3,3,12,0,2,4,13,5,25
0,7,1,5,2,18,3,12,4,23,5,35
0,7,1,17,2,6,3,24,4,23,5,47
0,12,1,2,4,8,2,6,3,14,5,22
0,2,1,1,5,28,2,24,3,3,4,25
0,17,1,11,2,2,3,28,4,13,5,41
1,11,2,2,3,18,0,7,4,13,5,31
0,3,3,6,5,22,1,3,2,13,4,16
0,14,1,4,4,12,2,8,3,18,5,30
0,10,2,2,4,21,1,19,3,29,5,50
1,7,2,11,3,15,0,8,4,18,5,33
1,2,2,6,3,23,0,21,4,8,5,31
0,3,2,5,4,21,1,16,3,19,5,40
0,5,1,7,5,21,2,2,3,12,4,9
0,2,3,12,4,14,1,10,2,4,5,26
0,6,3,14,4,12,1,8,2,4,5,26
0,15,1,3,4,14,2,11,3,18,5,32
0,10,3,13,4,7,1,3,2,4,5,20
1,9,2,4,3,13,0,4,4,13,5,26
2,2,3,22,4,3,0,21,1,1,5,25
1,1,2,4,5,19,0,13,3,14,4,5
1,6,3,15,4,13,0,9,2,7,5,28
0,1,1,3,5,28,2,21,3,4,4,24
0,4,1,22,2,3,3,26,4,25,5,51
0,5,1,12,2,8,3,17,4,20,5,37
0,6,1,1,4,18,2,17,3,7,5,25
0,8,2,1,3,18,1,10,4,11,5,29
1,1,3,14,4,11,0,13,2,10,5,25
1,9,2,3,3,16,0,7,4,12,5,28
1,3,3,7,4,18,0,4,2,15,5,25
0,7,2,3,4,16,1,13,3,20,5,36
1,1,3,8,5,20,0,7,2,11,4,12
0,8,1,15,2,4,3,23,4,19,5,42
1,5,3,8,4,9,0,3,2,4,5,17
0,17,2,1,4,12,1,11,3,28,5,40
0,23,1,3,2,1,3,26,4,4,5,30
0,4,2,5,3,18,1,14,4,19,5,37
1,13,2,2,3,19,0,6,4,15,5,34
1,1,4,4,5,25,0,20,2,3,3,21
0,8,2,7,4,11,1,4,3,12,5,23
0,10,1,5,4,10,2,5,3,15,5,25
0,7,2,7,3,19,1,12,4,19,5,38
0,13,1,4,4,14,2,10,3,17,5,31
1,6,2,11,3,15,0,9,4,17,5,32
0,21,2,4,4,5,1,1,3,22,5,27
0,11,2,7,4,8,1,1,3,12,5,20
0,2,1,8,5,20,2,2,3,10,4,10
0,5,1,13,4,15,2,2,3,18,5,33
0,13,1,15,2,3,3,28,4,18,5,46
0,21,1,4,4,6,2,2,3,25,5,31
1,3,3,4,5,22,0,1,2,15,4,18
0,5,1,1,2,21,3,6,4,22,5,28
0,7,1,7,4,11,2,4,3,14,5,25
2,3,4,7,5,29,0,18,1,4,3,22
1,7,3,8,4,15,0,1,2,8,5,23
0,13,2,7,4,14,1,7,3,20,5,34
0,2,2,1,3,20,1,18,4,19,5,39
0,1,1,5,2,21,3,6,4,26,5,32
0,24,1,3,4,6,2,3,3,27,5,33
1,3,2,5,3,16,0,13,4,8,5,24
0,11,2,2,3,18,1,7,4,9,5,27
0,2,2,3,3,26,1,24,4,27,5,53
0,3,1,19,2,5,3,22,4,24,5,46
0,1,1,5,4,19,2,14,3,6,5,25
0,3,3,10,4,20,1,7,2,13,5,30
0,6,2,6,4,22,1,16,3,22,5,44
0,16,2,6,4,12,1,6,3,22,5,34
0,1,1,11,4,21,2,10,3,12,5,33
0,1,3,11,5,22,1,10,2,1,4,11
2,7,3,8,4,8,0,7,1,1,5,16
0,16,1,7,2,4,3,23,4,11,5,34
0,5,3,7,4,23,1,2,2,21,5,30
0,11,1,5,4,10,2,5,3,16,5,26
2,1,3,23,4,2,0,22,1,1,5,25
0,4,1,2,5,19,2,11,3,6,4,13
0,1,2,9,3,18,1,17,4,26,5,44
0,7,1,7,2,18,3,14,4,25,5,39
0,12,1,4,4,8,2,4,3,16,5,24
0,2,1,6,2,22,3,8,4,28,5,36
0,7,1,18,2,1,3,25,4,19,5,44
0,1,2,4,3,21,1,20,4,24,5,45
1,3,2,16,3,10,0,7,4,19,5,29
1,1,2,7,5,29,0,20,3,21,4,8
1,2,2,11,5,20,0,5,3,7,4,13
0,5,2,14,3,15,1,10,4,24,5,39
0,14,1,1,4,11,2,10,3,15,5,26
0,10,4,6,5,20,1,4,2,2,3,14
0,19,1,11,2,2,3,30,4,13,5,43
2,6,3,19,4,13,0,12,1,7,5,32
1,2,3,11,5,23,0,9,2,10,4,12
0,11,1,10,2,5,3,21,4,15,5,36
1,3,2,5,5,17,0,6,3,9,4,8
1,3,3,7,5,18,0,4,2,8,4,11
0,11,2,7,3,14,1,3,4,10,5,24
1,3,2,10,3,16,0,13,4,13,5,29
0,6,2,5,3,19,1,13,4,18,5,37
2,6,4,12,5,20,0,2,1,6,3,8
0,11,1,19,2,2,3,30,4,21,5,51
0,13,1,7,4,14,2,7,3,20,5,34
0,13,2,7,4,15,1,8,3,21,5,36
1,9,2,1,5,23,0,4,3,13,4,10
1,9,2,7,3,19,0,10,4,16,5,35
1,2,3,8,4,11,0,6,2,9,5,19
0,4,2,12,3,8,1,4,4,16,5,24
1,6,2,6,5,23,0,5,3,11,4,12
0,8,1,3,2,17,3,11,4,20,5,31
1,1,2,23,3,11,0,10,4,24,5,35
1,7,3,12,4,12,0,5,2,5,5,24
0,4,1,9,4,21,2,12,3,13,5,34
0,7,1,20,2,3,3,27,4,23,5,50
1,8,3,15,4,12,0,7,2,4,5,27
0,7,2,14,3,9,1,2,4,16,5,25
0,10,2,6,3,12,1,2,4,8,5,20
0,10,1,11,4,13,2,2,3,21,5,34
0,23,1,2,2,1,3,25,4,3,5,28
1,4,4,7,5,16,0,5,2,3,3,9
0,15,1,15,2,2,3,30,4,17,5,47
0,2,1,13,2,13,3,15,4,26,5,41
0,5,2,9,3,14,1,9,4,18,5,32
1,4,2,22,3,7,0,3,4,26,5,33
0,7,2,15,3,10,1,3,4,18,5,28
0,1,1,1,5,25,2,22,3,2,4,23
0,3,2,13,3,8,1,5,4,18,5,26
0,3,3,7,5,19,1,4,2,8,4,12
1,4,2,13,3,10,0,6,4,17,5,27
0,11,4,5,5,20,1,4,2,1,3,15
2,9,3,4,5,14,0,3,1,1,4,10
0,10,2,4,3,14,1,4,4,8,5,22
0,9,1,14,2,7,3,23,4,21,5,44
1,7,2,9,3,15,0,8,4,16,5,31
1,5,2,7,3,23,0,18,4,12,5,35
1,5,3,13,4,15,0,8,2,10,5,28
1,6,2,12,3,11,0,5,4,18,5,29
1,3,4,7,5,29,0,19,2,4,3,22
0,5,2,12,3,9,1,4,4,16,5,25
0,7,1,3,2,22,3,10,4,25,5,35
1,4,2,5,3,18,0,14,4,9,5,27
2,1,3,17,4,12,0,6,1,11,5,29
1,5,2,14,3,14,0,9,4,19,5,33
0,9,2,9,3,10,1,1,4,10,5,20
0,3,2,9,4,11,1,2,3,5,5,16
0,8,1,21,2,3,3,29,4,24,5,53
0,10,2,1,3,19,1,9,4,10,5,29
0,2,1,2,5,29,2,23,3,4,4,25
0,17,1,5,4,12,2,7,3,22,5,34
0,6,3,12,4,12,1,6,2,6,5,24
0,3,2,8,4,20,1,12,3,15,5,35
0,5,1,7,5,23,2,4,3,12,4,11
0,4,2,13,4,14,1,1,3,5,5,19
0,19,1,6,4,7,2,1,3,25,5,32
0,9,1,11,4,14,2,3,3,20,5,34
1,1,2,4,3,20,0,19,4,5,5,25
0,5,3,7,5,17,1,2,2,8,4,10
0,7,2,7,4,21,1,14,3,21,5,42
0,19,1,4,2,4,3,23,4,8,5,31
0,17,1,3,2,9,3,20,4,12,5,32
1,2,3,18,4,14,0,16,2,12,5,32
0,3,1,15,2,15,3,18,4,30,5,48
0,10,1,18,2,3,3,28,4,21,5,49
1,3,2,1,3,26,0,23,4,4,5,30
1,3,2,13,3,14,0,11,4,16,5,30
0,8,1,16,2,7,3,24,4,23,5,47
1,2,3,5,4,17,0,3,2,15,5,22
2,3,4,9,5,21,0,6,1,6,3,12
0,2,2,22,3,11,1,9,4,31,5,42
0,1,2,15,3,19,1,18,4,33,5,52
0,4,2,15,3,14,1,10,4,25,5,39
1,3,3,25,4,6,0,22,2,3,5,31
0,1,1,4,4,28,2,24,3,5,5,33
0,21,1,2,2,4,3,23,4,6,5,29
0,2,1,3,2,24,3,5,4,27,5,32
1,3,2,19,3,8,0,5,4,22,5,30
0,14,2,4,4,14,1,10,3,24,5,38
0,24,1,7,2,2,3,31,4,9,5,40
0,8,2,7,3,18,1,10,4,17,5,35
0,6,1,6,5,20,2,2,3,12,4,8
0,23,1,4,4,6,2,2,3,27,5,33
0,5,3,12,4,14,1,7,2,7,5,26
1,2,2,16,3,10,0,8,4,18,5,28
0,9,1,19,2,1,3,28,4,20,5,48
1,2,2,21,3,7,0,5,4,23,5,30
0,13,1,12,2,6,3,25,4,18,5,43
0,10,1,15,2,4,3,25,4,19,5,44
0,2,1,9,4,16,2,7,3,11,5,27
1,2,2,8,5,20,0,8,3,10,4,10
0,12,2,3,3,18,1,6,4,9,5,27
0,2,1,12,2,13,3,14,4,25,5,39
0,10,1,3,4,22,2,19,3,13,5,35
0,2,2,7,4,19,1,12,3,14,5,33
1,5,2,4,3,23,0,18,4,9,5,32
1,5,2,14,3,13,0,8,4,19,5,32
0,3,1,17,2,9,3,20,4,26,5,46
0,10,2,2,4,16,1,14,3,24,5,40
1,2,2,19,3,9,0,7,4,21,5,30
1,7,3,15,4,8,0,8,2,1,5,23
0,13,2,7,3,15,1,2,4,9,5,24
1,5,2,2,3,25,0,20,4,7,5,32
0,2,3,4,4,17,1,2,2,15,5,21
0,3,1,7,4,17,2,10,3,10,5,27
0,16,1,1,4,10,2,9,3,17,5,27
0,4,3,11,4,22,1,7,2,15,5,33
0,10,1,1,5,17,2,5,3,11,4,6
0,1,2,9,4,22,1,13,3,14,5,36
1,5,4,6,5,29,0,18,2,1,3,23
0,1,2,13,3,13,1,12,4,25,5,38
1,3,3,15,4,20,0,12,2,17,5,35
0,3,2,10,3,16,1,13,4,23,5,39
0,17,1,13,2,3,3,30,4,16,5,46
0,7,1,5,2,17,3,12,4,22,5,34
1,3,2,11,3,16,0,13,4,14,5,30
2,4,3,15,4,8,0,11,1,4,5,23
0,3,2,13,3,15,1,12,4,25,5,40
1,1,4,15,5,22,0,6,2,14,3,7
0,10,1,16,2,1,3,26,4,17,5,43
0,5,1,2,2,20,3,7,4,22,5,29
2,7,3,13,4,15,0,5,1,8,5,28
2,1,3,18,4,14,0,5,1,13,5,32
1,3,3,24,4,5,0,21,2,2,5,29
0,3,1,6,2,22,3,9,4,28,5,37
0,1,1,13,2,19,3,14,4,32,5,46
1,4,3,21,4,7,0,17,2,3,5,28
0,12,1,12,2,7,3,24,4,19,5,43
0,5,1,16,2,10,3,21,4,26,5,47
1,6,2,8,3,14,0,8,4,14,5,28
0,3,3,11,5,22,1,8,2,3,4,11
1,3,2,5,3,22,0,19,4,8,5,30
0,11,2,5,4,8,1,3,3,14,5,22
0,7,3,12,4,12,1,5,2,7,5,24
0,23,1,2,2,6,3,25,4,8,5,33
0,11,2,4,4,9,1,5,3,16,5,25
0,10,1,2,4,21,2,19,3,12,5,33
0,3,2,17,3,11,1,8,4,25,5,36
0,18,1,5,2,10,3,23,4,15,5,38
1,9,2,6,3,17,0,8,4,15,5,32
0,4,1,9,4,22,2,13,3,13,5,35
2,6,3,7,5,19,0,1,1,6,4,12
1,10,2,9,3,11,0,1,4,19,5,30
0,3,4,14,5,20,1,3,2,11,3,6
0,3,3,11,4,23,1,8,2,15,5,34
1,5,3,6,5,16,0,1,2,5,4,10
1,7,2,7,3,16,0,9,4,14,5,30
2,8,3,4,4,9,0,3,1,1,5,13
0,7,3,11,4,20,1,4,2,16,5,31
0,7,1,20,2,1,3,27,4,21,5,48
0,9,1,7,4,20,2,13,3,16,5,36
0,12,1,5,4,11,2,6,3,17,5,28
0,5,2,2,3,25,1,20,4,22,5,47
2,4,3,12,4,14,0,2,1,10,5,26
0,1,3,4,5,18,1,3,2,11,4,14
0,9,3,14,4,13,1,5,2,8,5,27
1,7,2,15,3,15,0,8,4,22,5,37
0,5,3,11,5,23,1,6,2,6,4,12
1,2,2,15,3,12,0,10,4,17,5,29
0,13,1,10,2,5,3,23,4,15,5,38
0,1,2,14,4,22,1,8,3,9,5,31
0,13,1,1,4,22,2,21,3,14,5,36
1,3,3,10,4,16,0,7,2,13,5,26
0,9,1,14,2,5,3,23,4,19,5,42
0,17,1,3,2,14,3,20,4,17,5,37
2,5,3,12,4,13,0,4,1,8,5,25
0,1,2,7,4,29,1,22,3,23,5,52
0,11,1,2,2,19,3,13,4,21,5,34
0,9,2,7,3,18,1,9,4,16,5,34
0,2,1,12,2,18,3,14,4,30,5,44
1,6,2,13,3,10,0,4,4,19,5,29
1,3,2,10,3,22,0,19,4,13,5,35
0,6,2,13,4,14,1,1,3,7,5,21
1,8,2,2,5,19,0,1,3,9,4,10
0,12,2,4,3,14,1,2,4,6,5,20
0,3,2,4,3,21,1,18,4,22,5,43
0,5,1,19,2,10,3,24,4,29,5,53
0,11,1,11,4,14,2,3,3,22,5,36
0,3,3,6,5,18,1,3,2,9,4,12
0,22,1,8,2,2,3,30,4,10,5,40
0,6,2,7,3,23,1,17,4,24,5,47
0,7,1,14,2,11,3,21,4,25,5,46
0,3,2,7,3,20,1,17,4,24,5,44
1,8,3,15,4,14,0,7,2,6,5,29
0,4,2,2,3,24,1,20,4,22,5,46
0,5,1,9,2,16,3,14,4,25,5,39
0,22,1,9,2,3,3,31,4,12,5,43
1,2,2,3,3,24,0,22,4,5,5,29
0,5,2,13,3,8,1,3,4,16,5,24
0,2,1,2,2,24,3,4,4,26,5,30
0,9,2,6,4,22,1,16,3,25,5,47
1,5,2,2,5,30,0,18,3,23,4,7
0,1,2,16,3,15,1,14,4,30,5,45
0,10,1,1,4,17,2,16,3,11,5,28
1,8,2,2,3,21,0,13,4,10,5,31
0,12,2,2,3,16,1,4,4,6,5,22
1,7,2,6,3,22,0,15,4,13,5,35
1,2,3,3,4,24,0,1,2,22,5,27
0,4,2,3,3,25,1,21,4,24,5,49
2,5,4,6,5,19,0,12,1,1,3,13
0,19,2,3,4,15,1,12,3,31,5,46
0,7,1,2,4,17,2,15,3,9,5,26
0,19,1,1,4,8,2,7,3,20,5,28
0,16,1,4,4,14,2,10,3,20,5,34
0,6,1,5,2,23,3,11,4,28,5,39
0,3,3,10,4,23,1,7,2,16,5,33
0,7,1,5,2,22,3,12,4,27,5,39
1,9,2,12,3,10,0,1,4,21,5,31
1,7,2,7,3,23,0,16,4,14,5,37
0,8,2,6,4,23,1,17,3,25,5,48
1,2,2,14,5,21,0,3,3,5,4,16
0,10,2,7,4,20,1,13,3,23,5,43
0,13,1,6,4,15,2,9,3,19,5,34
1,12,2,4,3,15,0,3,4,16,5,31
0,3,2,10,4,16,1,6,3,9,5,25
1,6,3,8,4,9,0,2,2,3,5,17
2,4,4,6,5,18,0,10,1,2,3,12
1,2,2,4,5,19,0,11,3,13,4,6
1,6,3,15,4,8,0,9,2,2,5,23
0,4,3,9,5,20,1,5,2,6,4,11
0,2,2,17,3,9,1,7,4,24,5,33
0,2,1,10,2,16,3,12,4,26,5,38
1,7,4,13,5,21,0,1,2,6,3,8
2,7,3,15,4,10,0,12,1,3,5,25
0,17,1,6,2,5,3,23,4,11,5,34
1,7,2,3,3,27,0,20,4,10,5,37
0,3,2,10,3,23,1,20,4,30,5,53
0,21,1,6,4,7,2,1,3,27,5,34
0,5,2,10,4,22,1,12,3,17,5,39
2,5,4,7,5,16,0,7,1,2,3,9
0,13,1,1,5,23,2,8,3,14,4,9
1,6,2,10,3,18,0,12,4,16,5,34
0,5,2,21,3,7,1,2,4,23,5,30
0,13,3,16,4,4,1,3,2,1,5,20
0,1,2,10,3,20,1,19,4,29,5,49
2,5,3,13,4,15,0,3,1,10,5,28
0,8,1,3,5,19,2,5,3,11,4,8
0,10,3,11,4,10,1,1,2,9,5,21
2,1,3,14,5,21,0,8,1,6,4,7
1,1,3,10,5,18,0,9,2,7,4,8
0,9,4,7,5,17,1,1,2,6,3,10
0,14,1,5,4,10,2,5,3,19,5,29
2,1,3,20,4,2,0,19,1,1,5,22
0,4,2,14,3,19,1,15,4,29,5,48
0,4,2,3,3,24,1,20,4,23,5,47
0,3,1,8,4,16,2,8,3,11,5,27
0,15,2,5,4,14,1,9,3,24,5,38
1,11,2,4,3,19,0,8,4,15,5,34
0,14,2,10,4,14,1,4,3,18,5,32
0,17,2,3,4,10,1,7,3,24,5,34
1,5,2,8,5,23,0,5,3,10,4,13
1,3,3,11,5,19,0,8,2,5,4,8
1,2,2,19,3,15,0,13,4,21,5,36
0,9,2,6,3,16,1,7,4,13,5,29
0,7,2,4,3,16,1,9,4,13,5,29
0,10,2,11,3,14,1,4,4,15,5,29
0,4,1,18,2,11,3,22,4,29,5,51
1,5,2,12,3,13,0,8,4,17,5,30
0,8,3,12,4,13,1,4,2,9,5,25
0,1,1,13,2,17,3,14,4,30,5,44
1,9,3,14,4,15,0,5,2,6,5,29
0,9,1,12,2,8,3,21,4,20,5,41
2,7,4,12,5,22,0,5,1,5,3,10
0,1,1,24,2,4,3,25,4,28,5,53
1,17,2,2,3,19,0,2,4,19,5,38
0,7,2,7,3,23,1,16,4,23,5,46
0,3,1,5,5,28,2,15,3,8,4,20
1,2,2,4,3,20,0,18,4,6,5,26
1,6,2,13,3,9,0,3,4,19,5,28
0,13,3,14,4,2,1,1,2,1,5,16
0,16,1,1,2,18,3,17,4,19,5,36
1,2,2,12,3,12,0,10,4,14,5,26
1,1,4,9,5,22,0,12,2,8,3,13
0,6,1,1,2,24,3,7,4,25,5,32
0,1,4,15,5,17,1,1,2,14,3,2
0,3,1,4,4,28,2,24,3,7,5,35
0,3,1,12,4,20,2,8,3,15,5,35
1,5,4,6,5,31,0,20,2,1,3,25
1,2,3,16,4,14,0,14,2,12,5,30
1,1,2,11,5,18,0,5,3,6,4,12
0,16,1,6,2,11,3,22,4,17,5,39
1,2,3,21,4,3,0,19,2,1,5,24
0,4,3,10,5,22,1,6,2,6,4,12
1,3,2,4,3,27,0,24,4,7,5,34
0,5,1,20,2,4,3,25,4,24,5,49
0,4,3,5,5,19,1,1,2,13,4,14
0,1,2,12,3,18,1,17,4,29,5,47
0,21,2,1,4,12,1,11,3,32,5,44
0,1,1,14,2,18,3,15,4,32,5,47
2,1,4,4,5,24,0,17,1,3,3,20
1,4,3,11,5,22,0,7,2,7,4,11
0,1,1,5,5,30,2,19,3,6,4,24
0,4,1,15,2,12,3,19,4,27,5,46
1,4,2,3,3,25,0,21,4,7,5,32
0,24,1,4,2,1,3,28,4,5,5,33
1,1,2,18,3,19,0,18,4,19,5,38
0,9,1,1,2,21,3,10,4,22,5,32
0,4,1,6,4,17,2,11,3,10,5,27
1,3,2,5,5,18,0,7,3,10,4,8
0,6,2,10,4,22,1,12,3,18,5,40
0,12,2,2,3,23,1,11,4,13,5,36
1,4,4,14,5,20,0,2,2,10,3,6
0,5,2,3,3,25,1,20,4,23,5,48
0,11,2,3,3,23,1,12,4,15,5,38
0,7,2,11,3,19,1,12,4,23,5,42
0,14,1,1,5,23,2,7,3,15,4,8
0,13,1,15,2,7,3,28,4,22,5,50
1,4,2,1,5,29,0,20,3,24,4,5
1,10,2,4,3,12,0,2,4,14,5,26
0,19,1,4,2,10,3,23,4,14,5,37
0,10,1,7,2,18,3,17,4,25,5,42
0,15,1,9,4,13,2,4,3,24,5,37
1,3,3,23,4,14,0,20,2,11,5,37
1,10,2,1,5,23,0,2,3,12,4,11
0,5,2,19,3,9,1,4,4,23,5,32
0,16,2,7,4,15,1,8,3,24,5,39
0,11,4,5,5,17,1,1,2,4,3,12
0,15,1,15,2,1,3,30,4,16,5,46
0,5,1,23,2,7,3,28,4,30,5,58
0,6,2,2,3,25,1,19,4,21,5,46
0,7,1,10,2,12,3,17,4,22,5,39
1,8,2,4,3,18,0,10,4,12,5,30
0,18,1,3,4,9,2,6,3,21,5,30
0,16,1,2,4,10,2,8,3,18,5,28
1,3,2,4,3,26,0,23,4,7,5,33
0,5,2,19,3,8,1,3,4,22,5,30
1,4,3,25,4,6,0,21,2,2,5,31
1,1,4,11,5,23,0,11,2,10,3,12
0,16,1,5,2,15,3,21,4,20,5,41
0,16,2,1,4,10,1,9,3,25,5,35
0,6,1,8,4,22,2,14,3,14,5,36
0,1,2,8,3,21,1,20,4,28,5,49
2,6,4,7,5,31,0,23,1,1,3,24
0,4,3,17,4,15,1,13,2,2,5,32
0,15,1,6,4,15,2,9,3,21,5,36
0,9,2,7,4,23,1,16,3,25,5,48
0,1,2,24,3,5,1,4,4,28,5,33
1,7,2,6,3,20,0,13,4,13,5,33
0,24,1,2,2,4,3,26,4,6,5,32
1,4,2,3,3,24,0,20,4,7,5,31
0,3,3,9,5,17,1,6,2,2,4,8
2,11,3,12,4,13,0,10,1,2,5,25
1,6,4,12,5,23,0,5,2,6,3,11
0,8,2,13,4,14,1,1,3,9,5,23
0,13,1,6,4,9,2,3,3,19,5,28
0,11,2,4,3,19,1,8,4,12,5,31
0,7,1,4,5,16,2,1,3,11,4,5
0,15,1,4,2,15,3,19,4,19,5,38
0,5,1,17,2,14,3,22,4,31,5,53
0,17,1,8,2,5,3,25,4,13,5,38
0,11,1,17,2,4,3,28,4,21,5,49
0,14,1,4,2,12,3,18,4,16,5,34
1,11,3,13,4,13,0,2,2,2,5,26
0,7,1,21,2,4,3,28,4,25,5,53
0,7,2,15,3,14,1,7,4,22,5,36
0,8,3,10,5,21,1,2,2,9,4,11
0,2,1,23,2,11,3,25,4,34,5,59
0,2,2,9,3,23,1,21,4,30,5,53
1,6,2,13,3,8,0,2,4,19,5,27
0,3,1,23,2,10,3,26,4,33,5,59
1,4,2,1,5,28,0,19,3,23,4,5
1,15,2,1,3,19,0,4,4,16,5,35
0,7,3,11,4,22,1,4,2,18,5,33
0,12,1,2,5,23,2,7,3,14,4,9
1,13,2,1,3,17,0,4,4,14,5,31
0,16,1,2,2,12,3,18,4,14,5,32
1,5,3,7,5,28,0,2,2,16,4,21
0,18,2,3,4,10,1,7,3,25,5,35
1,3,3,10,4,18,0,7,2,15,5,28
0,23,1,2,2,5,3,25,4,7,5,32
0,24,1,8,2,2,3,32,4,10,5,42
0,15,1,9,4,14,2,5,3,24,5,38
2,2,3,20,4,14,0,8,1,12,5,34
0,13,2,8,4,14,1,6,3,19,5,33
2,10,3,13,4,15,0,8,1,5,5,28
0,6,1,13,2,13,3,19,4,26,5,45
0,14,1,7,2,15,3,21,4,22,5,43
0,11,1,5,4,22,2,17,3,16,5,38
0,1,1,13,4,16,2,3,3,14,5,30
0,13,1,10,4,13,2,3,3,23,5,36
0,14,1,7,4,9,2,2,3,21,5,30
0,10,1,7,2,19,3,17,4,26,5,43
0,2,1,13,4,23,2,10,3,15,5,38
0,6,1,19,2,11,3,25,4,30,5,55
1,1,3,5,5,30,0,4,2,24,4,25
0,8,1,9,4,21,2,12,3,17,5,38
2,5,3,13,4,8,0,10,1,3,5,21
1,1,3,22,4,8,0,21,2,7,5,30
1,3,3,18,4,10,0,15,2,7,5,28
1,7,3,16,4,12,0,9,2,5,5,28
0,5,1,14,2,15,3,19,4,29,5,48
0,14,1,3,2,19,3,17,4,22,5,39
0,14,1,2,2,18,3,16,4,20,5,36
0,15,1,7,2,14,3,22,4,21,5,43
0,14,2,4,4,9,1,5,3,19,5,28
0,13,1,18,2,3,3,31,4,21,5,52
0,21,1,10,2,3,3,31,4,13,5,44
0,4,3,13,4,11,1,9,2,2,5,24
0,12,1,5,4,21,2,16,3,17,5,38
0,11,1,15,2,10,3,26,4,25,5,51
0,9,1,9,4,20,2,11,3,18,5,38
0,14,1,2,4,20,2,18,3,16,5,36
1,2,4,12,5,19,0,5,2,10,3,7
0,5,3,18,4,15,1,13,2,2,5,33
0,10,2,7,4,22,1,15,3,25,5,47
1,1,3,7,5,24,0,6,2,16,4,17
0,5,3,12,4,9,1,7,2,2,5,21
0,8,2,10,3,18,1,10,4,20,5,38
0,18,1,1,2,13,3,19,4,14,5,33
0,10,3,15,4,15,1,5,2,10,5,30
1,4,4,15,5,20,0,1,2,11,3,5
0,6,1,22,2,6,3,28,4,28,5,56
0,20,2,6,4,13,1,7,3,27,5,40
0,2,1,6,5,28,2,14,3,8,4,20
0,22,1,7,2,4,3,29,4,11,5,40
1,3,2,13,5,20,0,1,3,4,4,16
1,6,2,1,5,29,0,16,3,22,4,7
2,6,4,12,5,19,0,1,1,6,3,7
1,5,2,18,3,13,0,8,4,23,5,36
1,8,2,15,3,15,0,7,4,23,5,38
1,7,2,4,3,21,0,14,4,11,5,32
0,9,3,10,5,21,1,1,2,10,4,11
0,13,1,11,4,15,2,4,3,24,5,39
0,5,4,15,5,23,1,3,2,12,3,8
2,1,3,19,4,11,0,9,1,10,5,30
0,14,1,5,2,18,3,19,4,23,5,42
0,11,2,1,3,23,1,12,4,13,5,36
0,14,1,2,2,19,3,16,4,21,5,37
0,6,2,8,4,22,1,14,3,20,5,42
0,19,1,6,4,12,2,6,3,25,5,37
2,9,3,10,4,10,0,9,1,1,5,20
0,8,1,11,4,20,2,9,3,19,5,39
0,7,1,1,5,30,2,21,3,8,4,22
0,11,2,10,3,12,1,1,4,11,5,23
0,4,3,7,5,31,1,3,2,21,4,24
0,10,2,3,4,19,1,16,3,26,5,45
1,4,3,15,5,20,0,11,2,1,4,5
2,7,3,9,5,22,0,3,1,6,4,13
0,4,1,8,2,23,3,12,4,31,5,43
2,12,3,9,4,14,0,7,1,2,5,23
0,8,3,18,4,13,1,10,2,3,5,31
0,7,3,17,4,13,1,10,2,3,5,30
0,5,1,3,5,30,2,19,3,8,4,22
1,6,3,11,5,22,0,5,2,5,4,11
0,4,4,10,5,21,1,7,2,3,3,11
0,10,1,18,2,7,3,28,4,25,5,53
1,11,2,9,3,14,0,3,4,20,5,34
0,21,1,7,2,5,3,28,4,12,5,40
0,20,1,4,2,11,3,24,4,15,5,39
0,22,1,4,2,5,3,26,4,9,5,35
0,6,2,12,3,13,1,7,4,19,5,32
0,11,1,7,4,21,2,14,3,18,5,39
0,7,3,16,4,12,1,9,2,3,5,28
0,10,4,6,5,19,1,3,2,3,3,13
0,12,1,7,4,20,2,13,3,19,5,39
0,23,1,11,2,3,3,34,4,14,5,48
0,5,2,8,4,23,1,15,3,20,5,43
